"Date","Close"
1984-08-15,1082.90002441406
1984-08-16,1075.59997558594
1984-08-17,1078
1984-08-20,1074.40002441406
1984-08-21,1082.40002441406
1984-08-22,1090.19995117188
1984-08-23,1081.09997558594
1984-08-24,1087.19995117188
1984-08-27,NA
1984-08-28,1082.30004882812
1984-08-29,1096
1984-08-30,1101.90002441406
1984-08-31,1103.90002441406
1984-09-03,1105.30004882812
1984-09-04,1083.69995117188
1984-09-05,1082.59997558594
1984-09-06,1095.30004882812
1984-09-07,1099.30004882812
1984-09-10,1091.59997558594
1984-09-11,1103.09997558594
1984-09-12,1103.5
1984-09-13,1105.30004882812
1984-09-14,1109.59997558594
1984-09-17,1110.5
1984-09-18,1109.90002441406
1984-09-19,1125.19995117188
1984-09-20,1129.30004882812
1984-09-21,1127
1984-09-24,1122.09997558594
1984-09-25,1124.90002441406
1984-09-26,1135.5
1984-09-27,1144.09997558594
1984-09-28,1140.30004882812
1984-10-01,1127.69995117188
1984-10-02,1119.19995117188
1984-10-03,1122.09997558594
1984-10-04,1127.5
1984-10-05,1135.19995117188
1984-10-08,1139
1984-10-09,1136.59997558594
1984-10-10,1136.5
1984-10-11,1141.30004882812
1984-10-12,1143.69995117188
1984-10-15,1146
1984-10-16,1124.30004882812
1984-10-17,1099.80004882812
1984-10-18,1088.90002441406
1984-10-19,1111.30004882812
1984-10-22,1115.40002441406
1984-10-23,1128.30004882812
1984-10-24,1125.40002441406
1984-10-25,1130.09997558594
1984-10-26,1130.5
1984-10-29,1136.09997558594
1984-10-30,1145.19995117188
1984-10-31,1151
1984-11-01,1158.40002441406
1984-11-02,1168.59997558594
1984-11-05,1163.09997558594
1984-11-06,1161.40002441406
1984-11-07,1157.30004882812
1984-11-08,1158.30004882812
1984-11-09,1164.19995117188
1984-11-12,1175.09997558594
1984-11-13,1183.69995117188
1984-11-14,1181.5
1984-11-15,1164.90002441406
1984-11-16,1173.5
1984-11-19,1167.40002441406
1984-11-20,1159.09997558594
1984-11-21,1166.80004882812
1984-11-22,1158.19995117188
1984-11-23,1158.80004882812
1984-11-26,1172.30004882812
1984-11-27,1178
1984-11-28,1187.5
1984-11-29,1187.90002441406
1984-11-30,1181.30004882812
1984-12-03,1191.69995117188
1984-12-04,1183.80004882812
1984-12-05,1182.90002441406
1984-12-06,1175.80004882812
1984-12-07,1190.09997558594
1984-12-10,1197.90002441406
1984-12-11,1198.59997558594
1984-12-12,1190.69995117188
1984-12-13,1196.69995117188
1984-12-14,1204.80004882812
1984-12-17,1212.5
1984-12-18,1216.19995117188
1984-12-19,1220.59997558594
1984-12-20,1207.19995117188
1984-12-21,1204.69995117188
1984-12-24,1205.19995117188
1984-12-25,NA
1984-12-26,NA
1984-12-27,1210.90002441406
1984-12-28,1225.59997558594
1984-12-31,1232.19995117188
1985-01-01,NA
1985-01-02,1220
1985-01-03,1206.09997558594
1985-01-04,1214.59997558594
1985-01-07,1229
1985-01-08,1243.5
1985-01-09,1259.19995117188
1985-01-10,1261
1985-01-11,1248.59997558594
1985-01-14,1220.5
1985-01-15,1233.19995117188
1985-01-16,1254.09997558594
1985-01-17,1260.40002441406
1985-01-18,1277.90002441406
1985-01-21,1279
1985-01-22,1305.69995117188
1985-01-23,1283.69995117188
1985-01-24,1274.69995117188
1985-01-25,1288
1985-01-28,1265.80004882812
1985-01-29,1249.30004882812
1985-01-30,1277.30004882812
1985-01-31,1280.80004882812
1985-02-01,1272.59997558594
1985-02-04,1268.19995117188
1985-02-05,1289.09997558594
1985-02-06,1289.5
1985-02-07,1296.30004882812
1985-02-08,1295.30004882812
1985-02-11,1297.5
1985-02-12,1273
1985-02-13,1282
1985-02-14,1289.80004882812
1985-02-15,1281.5
1985-02-18,1268.69995117188
1985-02-19,1275.90002441406
1985-02-20,1275.80004882812
1985-02-21,1279.09997558594
1985-02-22,1268.90002441406
1985-02-25,1259.40002441406
1985-02-26,1259.5
1985-02-27,1258.80004882812
1985-02-28,1259.69995117188
1985-03-01,1250.80004882812
1985-03-04,1265.69995117188
1985-03-05,1274.90002441406
1985-03-06,1285.40002441406
1985-03-07,1285.80004882812
1985-03-08,1288.59997558594
1985-03-11,1290.80004882812
1985-03-12,1300
1985-03-13,1295.19995117188
1985-03-14,1299.69995117188
1985-03-15,1309.90002441406
1985-03-18,1300.30004882812
1985-03-19,1304.5
1985-03-20,1307.19995117188
1985-03-21,1300.69995117188
1985-03-22,1302.90002441406
1985-03-25,1297.80004882812
1985-03-26,1290.40002441406
1985-03-27,1288
1985-03-28,1287.09997558594
1985-03-29,1277
1985-04-01,1278.30004882812
1985-04-02,1286.80004882812
1985-04-03,1274.80004882812
1985-04-04,1278.5
1985-04-05,NA
1985-04-08,NA
1985-04-09,1270.19995117188
1985-04-10,1273.09997558594
1985-04-11,1269.30004882812
1985-04-12,1275.80004882812
1985-04-15,1288.5
1985-04-16,1290.80004882812
1985-04-17,1304
1985-04-18,1305.5
1985-04-19,1299.69995117188
1985-04-22,1294.90002441406
1985-04-23,1284.90002441406
1985-04-24,1285.69995117188
1985-04-25,1289.5
1985-04-26,1295.30004882812
1985-04-29,1292.90002441406
1985-04-30,1291
1985-05-01,1301.5
1985-05-02,1309.09997558594
1985-05-03,1310.90002441406
1985-05-06,NA
1985-05-07,1305.5
1985-05-08,1307.90002441406
1985-05-09,1306.30004882812
1985-05-10,1315.80004882812
1985-05-13,1333
1985-05-14,1326.5
1985-05-15,1342.40002441406
1985-05-16,1344.19995117188
1985-05-17,1327.40002441406
1985-05-20,1330.80004882812
1985-05-21,1334.09997558594
1985-05-22,1333.80004882812
1985-05-23,1325.30004882812
1985-05-24,1313.80004882812
1985-05-27,NA
1985-05-28,1317.40002441406
1985-05-29,1312
1985-05-30,1314.69995117188
1985-05-31,1313
1985-06-03,1324.59997558594
1985-06-04,1336.59997558594
1985-06-05,1335.90002441406
1985-06-06,1322
1985-06-07,1310.59997558594
1985-06-10,1299.59997558594
1985-06-11,1308.09997558594
1985-06-12,1291.40002441406
1985-06-13,1278.90002441406
1985-06-14,1275.5
1985-06-17,1284.40002441406
1985-06-18,1284
1985-06-19,1284.09997558594
1985-06-20,1276.30004882812
1985-06-21,1262
1985-06-24,1266.59997558594
1985-06-25,1248.30004882812
1985-06-26,1236.5
1985-06-27,1234.30004882812
1985-06-28,1234.90002441406
1985-07-01,1246.80004882812
1985-07-02,1250.80004882812
1985-07-03,1239.30004882812
1985-07-04,1249.09997558594
1985-07-05,1260
1985-07-08,1258.19995117188
1985-07-09,1239.59997558594
1985-07-10,1230.40002441406
1985-07-11,1238.40002441406
1985-07-12,1230.80004882812
1985-07-15,1243.59997558594
1985-07-16,1239.5
1985-07-17,1247.30004882812
1985-07-18,1248.59997558594
1985-07-19,1252.5
1985-07-22,1241.09997558594
1985-07-23,1233.09997558594
1985-07-24,1236.19995117188
1985-07-25,1221.69995117188
1985-07-26,1239.69995117188
1985-07-29,1248.90002441406
1985-07-30,1252.30004882812
1985-07-31,1261.69995117188
1985-08-01,1287.19995117188
1985-08-02,1280.40002441406
1985-08-05,1271.80004882812
1985-08-06,1287.5
1985-08-07,1286.59997558594
1985-08-08,1286
1985-08-09,1286.30004882812
1985-08-12,1288.09997558594
1985-08-13,1285.09997558594
1985-08-14,1293.09997558594
1985-08-15,1302.19995117188
1985-08-16,1299.09997558594
1985-08-19,1294.90002441406
1985-08-20,1307.09997558594
1985-08-21,1313.90002441406
1985-08-22,1309.69995117188
1985-08-23,1313.5
1985-08-26,NA
1985-08-27,1310.80004882812
1985-08-28,1308.19995117188
1985-08-29,1323.90002441406
1985-08-30,1340.80004882812
1985-09-02,1340.30004882812
1985-09-03,1335.5
1985-09-04,1326.69995117188
1985-09-05,1322
1985-09-06,1332.19995117188
1985-09-09,1329.30004882812
1985-09-10,1311.40002441406
1985-09-11,1302.19995117188
1985-09-12,1313.30004882812
1985-09-13,1308.80004882812
1985-09-16,1300.19995117188
1985-09-17,1296
1985-09-18,1294.80004882812
1985-09-19,1306.80004882812
1985-09-20,1298.69995117188
1985-09-23,1292.09997558594
1985-09-24,1280.09997558594
1985-09-25,1275.19995117188
1985-09-26,1270.80004882812
1985-09-27,1280.69995117188
1985-09-30,1290
1985-10-01,1296
1985-10-02,1305.40002441406
1985-10-03,1305.30004882812
1985-10-04,1313
1985-10-07,1306.90002441406
1985-10-08,1303.30004882812
1985-10-09,1308.09997558594
1985-10-10,1314.09997558594
1985-10-11,1322.30004882812
1985-10-14,1321.09997558594
1985-10-15,1320.90002441406
1985-10-16,1326.19995117188
1985-10-17,1335.69995117188
1985-10-18,1341.19995117188
1985-10-21,1340.30004882812
1985-10-22,1331.5
1985-10-23,1346.40002441406
1985-10-24,1349.59997558594
1985-10-25,1347.59997558594
1985-10-28,1347.80004882812
1985-10-29,1364.40002441406
1985-10-30,1373.80004882812
1985-10-31,1377.19995117188
1985-11-01,1379
1985-11-04,1380.90002441406
1985-11-05,1383.69995117188
1985-11-06,1395
1985-11-07,1384.80004882812
1985-11-08,1390.09997558594
1985-11-11,1375.5
1985-11-12,1381.59997558594
1985-11-13,1396.90002441406
1985-11-14,1391.69995117188
1985-11-15,1403.90002441406
1985-11-18,1405.09997558594
1985-11-19,1412.09997558594
1985-11-20,1424.30004882812
1985-11-21,1443.09997558594
1985-11-22,1451
1985-11-25,1455.5
1985-11-26,1431.90002441406
1985-11-27,1438
1985-11-28,1429.30004882812
1985-11-29,1439.09997558594
1985-12-02,1418.5
1985-12-03,1415.59997558594
1985-12-04,1399.59997558594
1985-12-05,1395.30004882812
1985-12-06,1401.90002441406
1985-12-09,1392.19995117188
1985-12-10,1389.5
1985-12-11,1377.40002441406
1985-12-12,1378.5
1985-12-13,1381.40002441406
1985-12-16,1376.5
1985-12-17,1365.40002441406
1985-12-18,1378.80004882812
1985-12-19,1390.69995117188
1985-12-20,1386.5
1985-12-23,1388.59997558594
1985-12-24,1391.5
1985-12-25,NA
1985-12-26,NA
1985-12-27,1398.90002441406
1985-12-30,1413.59997558594
1985-12-31,1412.59997558594
1986-01-01,NA
1986-01-02,1420.5
1986-01-03,1429.80004882812
1986-01-06,1424.09997558594
1986-01-07,1415.19995117188
1986-01-08,1404.19995117188
1986-01-09,1379.59997558594
1986-01-10,1394.5
1986-01-13,1384.59997558594
1986-01-14,1370.09997558594
1986-01-15,1390.5
1986-01-16,1394.5
1986-01-17,1396
1986-01-20,1378.30004882812
1986-01-21,1378.09997558594
1986-01-22,1390.90002441406
1986-01-23,1382.80004882812
1986-01-24,1392
1986-01-27,1405
1986-01-28,1426.30004882812
1986-01-29,1421
1986-01-30,1429.09997558594
1986-01-31,1435
1986-02-03,1425.09997558594
1986-02-04,1431.59997558594
1986-02-05,1424.09997558594
1986-02-06,1426.90002441406
1986-02-07,1445
1986-02-10,1461.5
1986-02-11,1453.90002441406
1986-02-12,1470
1986-02-13,1473.5
1986-02-14,1477.90002441406
1986-02-17,1475.30004882812
1986-02-18,1491.90002441406
1986-02-19,1491.40002441406
1986-02-20,1492.09997558594
1986-02-21,1518
1986-02-24,1533
1986-02-25,1527.69995117188
1986-02-26,1534.59997558594
1986-02-27,1549.5
1986-02-28,1543.90002441406
1986-03-03,1534.90002441406
1986-03-04,1548.90002441406
1986-03-05,1569.09997558594
1986-03-06,1566.09997558594
1986-03-07,1573.80004882812
1986-03-10,1572.19995117188
1986-03-11,1597.09997558594
1986-03-12,1624.5
1986-03-13,1616.69995117188
1986-03-14,1624.40002441406
1986-03-17,1622.59997558594
1986-03-18,1644.40002441406
1986-03-19,1659.80004882812
1986-03-20,1690.09997558594
1986-03-21,1688.30004882812
1986-03-24,1663.90002441406
1986-03-25,1633.80004882812
1986-03-26,1653.90002441406
1986-03-27,1668.80004882812
1986-03-28,NA
1986-03-31,NA
1986-04-01,1684
1986-04-02,1702.90002441406
1986-04-03,1717.59997558594
1986-04-04,1709.69995117188
1986-04-07,1688.5
1986-04-08,1675.69995117188
1986-04-09,1659
1986-04-10,1690.30004882812
1986-04-11,1694.09997558594
1986-04-14,1683.09997558594
1986-04-15,1654.80004882812
1986-04-16,1662
1986-04-17,1680.90002441406
1986-04-18,1680.19995117188
1986-04-21,1668
1986-04-22,1665.19995117188
1986-04-23,1632.69995117188
1986-04-24,1615.5
1986-04-25,1622.59997558594
1986-04-28,1628.80004882812
1986-04-29,1656.30004882812
1986-04-30,1660.5
1986-05-01,1640.09997558594
1986-05-02,1652.5
1986-05-05,NA
1986-05-06,1636.19995117188
1986-05-07,1610.09997558594
1986-05-08,1602.59997558594
1986-05-09,1601.59997558594
1986-05-12,1603.80004882812
1986-05-13,1623.30004882812
1986-05-14,1594.30004882812
1986-05-15,1575.69995117188
1986-05-16,1564.90002441406
1986-05-19,1573.09997558594
1986-05-20,1585.80004882812
1986-05-21,1591.90002441406
1986-05-22,1598.80004882812
1986-05-23,1617.40002441406
1986-05-26,NA
1986-05-27,1612.09997558594
1986-05-28,1624.80004882812
1986-05-29,1609
1986-05-30,1602.80004882812
1986-06-02,1596.5
1986-06-03,1602.19995117188
1986-06-04,1601.40002441406
1986-06-05,1612.59997558594
1986-06-06,1611.90002441406
1986-06-09,1604.59997558594
1986-06-10,1586.40002441406
1986-06-11,1571.40002441406
1986-06-12,1571.80004882812
1986-06-13,1582.40002441406
1986-06-16,1593.59997558594
1986-06-17,1605.30004882812
1986-06-18,1619
1986-06-19,1629.59997558594
1986-06-20,1637.19995117188
1986-06-23,1622.80004882812
1986-06-24,1624.90002441406
1986-06-25,1629.40002441406
1986-06-26,1637.5
1986-06-27,1639.09997558594
1986-06-30,1649.80004882812
1986-07-01,1660.80004882812
1986-07-02,1656.69995117188
1986-07-03,1656.19995117188
1986-07-04,1649.40002441406
1986-07-07,1631
1986-07-08,1599
1986-07-09,1614.59997558594
1986-07-10,1626.69995117188
1986-07-11,1626.40002441406
1986-07-14,1597.30004882812
1986-07-15,1593
1986-07-16,1597.30004882812
1986-07-17,1609.30004882812
1986-07-18,1584.40002441406
1986-07-21,1560.19995117188
1986-07-22,1559.19995117188
1986-07-23,1572.30004882812
1986-07-24,1547.69995117188
1986-07-25,1545.80004882812
1986-07-28,1549.40002441406
1986-07-29,1556.40002441406
1986-07-30,1566.30004882812
1986-07-31,1558.09997558594
1986-08-01,1561.80004882812
1986-08-04,1545.40002441406
1986-08-05,1561.59997558594
1986-08-06,1540.40002441406
1986-08-07,1529.90002441406
1986-08-08,1526.69995117188
1986-08-11,1542.80004882812
1986-08-12,1558.19995117188
1986-08-13,1581
1986-08-14,1588.19995117188
1986-08-15,1601.90002441406
1986-08-18,1609
1986-08-19,1604.40002441406
1986-08-20,1604.59997558594
1986-08-21,1606.80004882812
1986-08-22,1607.09997558594
1986-08-25,NA
1986-08-26,1616.19995117188
1986-08-27,1629.80004882812
1986-08-28,1636.80004882812
1986-08-29,1661.19995117188
1986-09-01,1672.80004882812
1986-09-02,1667.80004882812
1986-09-03,1670.69995117188
1986-09-04,1680.30004882812
1986-09-05,1684.80004882812
1986-09-08,1666.59997558594
1986-09-09,1673.40002441406
1986-09-10,1663.5
1986-09-11,1636.5
1986-09-12,1608.59997558594
1986-09-15,1628.30004882812
1986-09-16,1596.69995117188
1986-09-17,1610.40002441406
1986-09-18,1614.19995117188
1986-09-19,1600.40002441406
1986-09-22,1617.09997558594
1986-09-23,1610
1986-09-24,1603.40002441406
1986-09-25,1575.90002441406
1986-09-26,1568.59997558594
1986-09-29,1539.19995117188
1986-09-30,1555.80004882812
1986-10-01,1578.30004882812
1986-10-02,1573.09997558594
1986-10-03,1560.80004882812
1986-10-06,1578.90002441406
1986-10-07,1592.30004882812
1986-10-08,1587.80004882812
1986-10-09,1608.59997558594
1986-10-10,1599.40002441406
1986-10-13,1612.30004882812
1986-10-14,1592.5
1986-10-15,1607.5
1986-10-16,1605
1986-10-17,1610
1986-10-20,1590.19995117188
1986-10-21,1591.19995117188
1986-10-22,1589.59997558594
1986-10-23,1572.5
1986-10-24,1577.09997558594
1986-10-27,1586.19995117188
1986-10-28,1583.59997558594
1986-10-29,1597
1986-10-30,1615.80004882812
1986-10-31,1632.09997558594
1986-11-03,1639.19995117188
1986-11-04,1637.69995117188
1986-11-05,1644.40002441406
1986-11-06,1648.5
1986-11-07,1662.59997558594
1986-11-10,1656.19995117188
1986-11-11,1660.90002441406
1986-11-12,1654.5
1986-11-13,1644.59997558594
1986-11-14,1644.30004882812
1986-11-17,1628.59997558594
1986-11-18,1617.5
1986-11-19,1604.30004882812
1986-11-20,1610.69995117188
1986-11-21,1624.90002441406
1986-11-24,1636.5
1986-11-25,1619.30004882812
1986-11-26,1633
1986-11-27,1632.5
1986-11-28,1636.69995117188
1986-12-01,1617.80004882812
1986-12-02,1625.5
1986-12-03,1615.09997558594
1986-12-04,1610.09997558594
1986-12-05,1613.5
1986-12-08,1623.40002441406
1986-12-09,1635.90002441406
1986-12-10,1634.59997558594
1986-12-11,1634
1986-12-12,1629.80004882812
1986-12-15,1637
1986-12-16,1637.90002441406
1986-12-17,1636.30004882812
1986-12-18,1630.59997558594
1986-12-19,1632.19995117188
1986-12-22,1652.19995117188
1986-12-23,1660.90002441406
1986-12-24,1665.09997558594
1986-12-25,NA
1986-12-26,NA
1986-12-29,1671.59997558594
1986-12-30,1673.09997558594
1986-12-31,1679
1987-01-01,NA
1987-01-02,1681.09997558594
1987-01-05,1680
1987-01-06,1690.69995117188
1987-01-07,1722.19995117188
1987-01-08,1733.09997558594
1987-01-09,1752.30004882812
1987-01-12,1755.59997558594
1987-01-13,1763.30004882812
1987-01-14,1765.19995117188
1987-01-15,1789
1987-01-16,1789
1987-01-19,1778.40002441406
1987-01-20,1778.90002441406
1987-01-21,1761.59997558594
1987-01-22,1777.5
1987-01-23,1795.30004882812
1987-01-26,1781.80004882812
1987-01-27,1814.40002441406
1987-01-28,1812.09997558594
1987-01-29,1798.09997558594
1987-01-30,1808.30004882812
1987-02-02,1832.80004882812
1987-02-03,1828.59997558594
1987-02-04,1846.69995117188
1987-02-05,1866.09997558594
1987-02-06,1898.40002441406
1987-02-09,1910.69995117188
1987-02-10,1874.90002441406
1987-02-11,1895.80004882812
1987-02-12,1878.59997558594
1987-02-13,1898.09997558594
1987-02-16,1925.80004882812
1987-02-17,1942
1987-02-18,1952
1987-02-19,1930.09997558594
1987-02-20,1961.5
1987-02-23,1939.69995117188
1987-02-24,1946.80004882812
1987-02-25,1973.09997558594
1987-02-26,1980.19995117188
1987-02-27,1979.19995117188
1987-03-02,1983.09997558594
1987-03-03,1998.30004882812
1987-03-04,2002.69995117188
1987-03-05,2002.80004882812
1987-03-06,1998.19995117188
1987-03-09,1973.69995117188
1987-03-10,1987.69995117188
1987-03-11,1979.40002441406
1987-03-12,1989.69995117188
1987-03-13,2000
1987-03-16,1991.80004882812
1987-03-17,2006.30004882812
1987-03-18,2006.59997558594
1987-03-19,1991
1987-03-20,2017.5
1987-03-23,2033
1987-03-24,2056.19995117188
1987-03-25,2042.90002441406
1987-03-26,2037.80004882812
1987-03-27,2048.60009765625
1987-03-30,2002.5
1987-03-31,1997.59997558594
1987-04-01,1973.09997558594
1987-04-02,1987.69995117188
1987-04-03,1965.09997558594
1987-04-06,1989.59997558594
1987-04-07,1987
1987-04-08,1976.69995117188
1987-04-09,1962.80004882812
1987-04-10,1936.69995117188
1987-04-13,1917.09997558594
1987-04-14,1908.90002441406
1987-04-15,1922.19995117188
1987-04-16,1949.40002441406
1987-04-17,NA
1987-04-20,NA
1987-04-21,1940.19995117188
1987-04-22,1955.69995117188
1987-04-23,1968.30004882812
1987-04-24,2001.5
1987-04-27,1986.59997558594
1987-04-28,2022.09997558594
1987-04-29,2038.59997558594
1987-04-30,2050.5
1987-05-01,2068.5
1987-05-04,NA
1987-05-05,2065.10009765625
1987-05-06,2086.5
1987-05-07,2077.89990234375
1987-05-08,2126.5
1987-05-11,2163.30004882812
1987-05-12,2143.30004882812
1987-05-13,2163.39990234375
1987-05-14,2180
1987-05-15,2189.69995117188
1987-05-18,2192.10009765625
1987-05-19,2214.30004882812
1987-05-20,2174
1987-05-21,2153.69995117188
1987-05-22,2167.5
1987-05-25,NA
1987-05-26,2153.39990234375
1987-05-27,2145.69995117188
1987-05-28,2157.39990234375
1987-05-29,2203
1987-06-01,2228.19995117188
1987-06-02,2219.60009765625
1987-06-03,2235.39990234375
1987-06-04,2214.19995117188
1987-06-05,2228.80004882812
1987-06-08,2228.39990234375
1987-06-09,2265.19995117188
1987-06-10,2256.10009765625
1987-06-11,2249.30004882812
1987-06-12,2289.5
1987-06-15,2307.60009765625
1987-06-16,2309
1987-06-17,2320.39990234375
1987-06-18,2293.19995117188
1987-06-19,2266.10009765625
1987-06-22,2244.60009765625
1987-06-23,2265.5
1987-06-24,2284
1987-06-25,2277.19995117188
1987-06-26,2291.30004882812
1987-06-29,2289.30004882812
1987-06-30,2284.10009765625
1987-07-01,2269.80004882812
1987-07-02,2297.39990234375
1987-07-03,2328.10009765625
1987-07-06,2351.89990234375
1987-07-07,2365.39990234375
1987-07-08,2356.89990234375
1987-07-09,2371
1987-07-10,2382
1987-07-13,2386.60009765625
1987-07-14,2403
1987-07-15,2419.19995117188
1987-07-16,2443.39990234375
1987-07-17,2428.69995117188
1987-07-20,2400.69995117188
1987-07-21,2390.5
1987-07-22,2344.5
1987-07-23,2340.19995117188
1987-07-24,2346.89990234375
1987-07-27,2333.89990234375
1987-07-28,2359.89990234375
1987-07-29,2383.10009765625
1987-07-30,2370.5
1987-07-31,2360.89990234375
1987-08-03,2334.30004882812
1987-08-04,2307.80004882812
1987-08-05,2317.39990234375
1987-08-06,2261.39990234375
1987-08-07,2226.19995117188
1987-08-10,2242.19995117188
1987-08-11,2275.39990234375
1987-08-12,2286.10009765625
1987-08-13,2290.10009765625
1987-08-14,2295.39990234375
1987-08-17,2295.39990234375
1987-08-18,2224.80004882812
1987-08-19,2197.60009765625
1987-08-20,2185.30004882812
1987-08-21,2205.80004882812
1987-08-24,2225.10009765625
1987-08-25,2248.10009765625
1987-08-26,2249.60009765625
1987-08-27,2245.80004882812
1987-08-28,2249.69995117188
1987-08-31,NA
1987-09-01,2272.80004882812
1987-09-02,2249.5
1987-09-03,2268.10009765625
1987-09-04,2274.89990234375
1987-09-07,2283.60009765625
1987-09-08,2275
1987-09-09,2249.10009765625
1987-09-10,2253.19995117188
1987-09-11,2261.19995117188
1987-09-14,2271.80004882812
1987-09-15,2264.5
1987-09-16,2279.80004882812
1987-09-17,2304.5
1987-09-18,2328.30004882812
1987-09-21,2334.80004882812
1987-09-22,2336.19995117188
1987-09-23,2352.39990234375
1987-09-24,2313.39990234375
1987-09-25,2342.60009765625
1987-09-28,2368.10009765625
1987-09-29,2368.30004882812
1987-09-30,2366
1987-10-01,2373.80004882812
1987-10-02,2382.19995117188
1987-10-05,2385.80004882812
1987-10-06,2367.89990234375
1987-10-07,2359.80004882812
1987-10-08,2375.5
1987-10-09,2366.5
1987-10-12,2338.5
1987-10-13,2350.19995117188
1987-10-14,2322.89990234375
1987-10-15,2301.89990234375
1987-10-16,2301.89990234375
1987-10-19,2052.30004882812
1987-10-20,1801.59997558594
1987-10-21,1943.80004882812
1987-10-22,1833.19995117188
1987-10-23,1795.19995117188
1987-10-26,1684.09997558594
1987-10-27,1703.90002441406
